rank,star,status,status_datetime,officer_age,officer_unit_at_incident,trr_id,officer_id
LIEUTENANT,199.0,,2016-06-13 05:51:00-05:00,54.0,,97552,0
OFFICER,15598.0,,2016-06-13 05:24:00-05:00,31.0,,97554,0
SERGEANT,1437.0,,2016-06-13 05:25:00-05:00,51.0,,97554,0
LIEUTENANT,199.0,,2016-06-13 05:53:00-05:00,54.0,,97554,0
OFFICER,9748.0,,2016-06-13 04:57:00-05:00,33.0,,97556,0
SERGEANT,1437.0,,2016-06-13 05:24:00-05:00,51.0,,97556,0
LIEUTENANT,199.0,,2016-06-13 05:55:00-05:00,54.0,,97556,0
OFFICER,11430.0,,2016-06-13 06:10:00-05:00,35.0,,97558,0
SERGEANT,1884.0,,2016-06-13 06:37:00-05:00,45.0,,97558,0
LIEUTENANT,310.0,,2016-06-13 07:28:00-05:00,60.0,,97558,0
OFFICER,4190.0,,2016-06-13 06:08:00-05:00,31.0,,97559,0
SERGEANT,1884.0,,2016-06-13 06:39:00-05:00,45.0,,97559,0
LIEUTENANT,310.0,,2016-06-13 07:13:00-05:00,60.0,,97559,0
LIEUTENANT,310.0,,2016-06-13 07:20:00-05:00,60.0,,97559,0
OFFICER,16614.0,,2016-06-13 07:14:00-05:00,36.0,,97561,0
SERGEANT,1013.0,,2016-06-13 07:25:00-05:00,44.0,,97561,0
LIEUTENANT,226.0,,2016-06-13 08:38:00-05:00,47.0,,97561,0
OFFICER,16426.0,,2016-06-13 07:23:00-05:00,46.0,,97562,0
SERGEANT,2287.0,,2016-06-13 07:24:00-05:00,53.0,,97562,0
LIEUTENANT,325.0,,2016-06-13 08:27:00-05:00,47.0,,97562,0
OFFICER,18709.0,,2016-06-13 08:15:00-05:00,48.0,,97563,0
SERGEANT,2287.0,,2016-06-13 08:17:00-05:00,53.0,,97563,0
LIEUTENANT,325.0,,2016-06-13 08:28:00-05:00,47.0,,97563,0
OFFICER,11507.0,,2016-06-13 11:21:00-05:00,46.0,,97564,0
SERGEANT,1543.0,,2016-06-13 11:25:00-05:00,34.0,,97564,0
LIEUTENANT,607.0,,2016-06-14 12:09:00-05:00,42.0,,97564,0
OFFICER,7271.0,,2016-06-13 11:55:00-05:00,43.0,,97565,0
SERGEANT,906.0,,2016-06-14 12:48:00-05:00,48.0,,97565,0
LIEUTENANT,222.0,,2016-06-20 01:45:00-05:00,55.0,,97565,0
OFFICER,14151.0,,2016-06-14 12:07:00-05:00,38.0,,97566,0
SERGEANT,1722.0,,2016-06-14 12:28:00-05:00,39.0,,97566,0
LIEUTENANT,172.0,,2016-06-14 01:14:00-05:00,53.0,,97566,0
OFFICER,14082.0,,2016-06-14 12:56:00-05:00,27.0,,97567,0
SERGEANT,1722.0,,2016-06-14 12:57:00-05:00,39.0,,97567,0
LIEUTENANT,172.0,,2016-06-14 01:14:00-05:00,53.0,,97567,0
OFFICER,18814.0,,2016-06-14 01:26:00-05:00,27.0,,97568,0
SERGEANT,2367.0,,2016-06-14 01:40:00-05:00,31.0,,97568,0
LIEUTENANT,471.0,,2016-06-14 03:53:00-05:00,44.0,,97568,0
OFFICER,15673.0,,2016-06-14 01:52:00-05:00,27.0,,97569,0
SERGEANT,2367.0,,2016-06-14 02:28:00-05:00,31.0,,97569,0
LIEUTENANT,471.0,,2016-06-14 03:56:00-05:00,44.0,,97569,0
OFFICER,19643.0,,2016-06-14 01:51:00-05:00,27.0,,97570,0
SERGEANT,2367.0,,2016-06-14 02:29:00-05:00,31.0,,97570,0
LIEUTENANT,471.0,,2016-06-14 03:58:00-05:00,44.0,,97570,0
OFFICER,15925.0,,2016-06-14 03:42:00-05:00,26.0,,97571,0
SERGEANT,2367.0,,2016-06-14 03:44:00-05:00,31.0,,97571,0
LIEUTENANT,471.0,,2016-06-14 03:55:00-05:00,44.0,,97571,0
OFFICER,11042.0,,2016-06-14 03:12:00-05:00,27.0,,97572,0
SERGEANT,2367.0,,2016-06-14 03:18:00-05:00,31.0,,97572,0
LIEUTENANT,471.0,,2016-06-14 03:59:00-05:00,44.0,,97572,0
OFFICER,17137.0,,2016-06-14 03:49:00-05:00,30.0,,97573,0
SERGEANT,2057.0,,2016-06-14 04:02:00-05:00,43.0,,97573,0
LIEUTENANT,431.0,,2016-06-14 04:53:00-05:00,37.0,,97573,0
OFFICER,18398.0,,2016-06-14 03:49:00-05:00,25.0,,97574,0
SERGEANT,2057.0,,2016-06-14 03:59:00-05:00,43.0,,97574,0
LIEUTENANT,431.0,,2016-06-14 04:53:00-05:00,37.0,,97574,0
SERGEANT,2057.0,,2016-06-14 03:57:00-05:00,43.0,,97575,0
LIEUTENANT,431.0,,2016-06-14 04:55:00-05:00,37.0,,97575,0
LIEUTENANT,431.0,,2016-06-14 05:00:00-05:00,37.0,,97575,0
OFFICER,6212.0,,2016-06-14 01:49:00-05:00,52.0,,97576,0
SERGEANT,1218.0,,2016-06-14 01:49:00-05:00,46.0,,97576,0
LIEUTENANT,291.0,,2016-06-14 02:17:00-05:00,46.0,,97576,0
OFFICER,6508.0,,2016-06-14 01:48:00-05:00,49.0,,97577,0
SERGEANT,1218.0,,2016-06-14 01:49:00-05:00,46.0,,97577,0
LIEUTENANT,291.0,,2016-06-14 02:16:00-05:00,46.0,,97577,0
LIEUTENANT,537.0,,2016-06-14 05:07:00-05:00,46.0,,97578,0
LIEUTENANT,313.0,,2016-06-14 05:16:00-05:00,47.0,,97578,0
LIEUTENANT,313.0,,2016-06-14 05:55:00-05:00,47.0,,97578,0
OFFICER,19142.0,,2016-06-14 05:22:00-05:00,35.0,,97579,0
SERGEANT,2020.0,,2016-06-14 05:25:00-05:00,39.0,,97579,0
LIEUTENANT,313.0,,2016-09-04 09:17:00-05:00,47.0,,97579,0
SERGEANT,1003.0,,2016-06-14 05:42:00-05:00,46.0,,97580,0
LIEUTENANT,407.0,,2016-06-14 05:44:00-05:00,42.0,,97580,0
LIEUTENANT,226.0,,2016-06-14 06:19:00-05:00,47.0,,97580,0
SERGEANT,1836.0,,2016-06-14 08:23:00-05:00,37.0,,97581,0
SERGEANT,1698.0,,2016-06-14 08:25:00-05:00,36.0,,97581,0
LIEUTENANT,313.0,,2016-06-14 08:30:00-05:00,47.0,,97581,0
OFFICER,19174.0,,2016-06-14 11:09:00-05:00,29.0,,97582,0
SERGEANT,2347.0,,2016-06-14 11:10:00-05:00,47.0,,97582,0
LIEUTENANT,471.0,,2016-06-14 11:15:00-05:00,44.0,,97582,0
OFFICER,13973.0,,2016-06-15 10:30:00-05:00,32.0,,97587,0
SERGEANT,1456.0,,2016-06-15 10:35:00-05:00,53.0,,97587,0
LIEUTENANT,320.0,,2016-06-15 11:26:00-05:00,43.0,,97587,0
OFFICER,5813.0,,2016-06-15 08:29:00-05:00,35.0,,97588,0
SERGEANT,1456.0,,2016-06-15 10:29:00-05:00,53.0,,97588,0
LIEUTENANT,320.0,,2016-06-15 11:24:00-05:00,43.0,,97588,0
OFFICER,19065.0,,2016-06-15 09:34:00-05:00,33.0,,97590,0
SERGEANT,1986.0,,2016-06-15 09:36:00-05:00,36.0,,97590,0
LIEUTENANT,241.0,,2016-06-15 09:51:00-05:00,38.0,,97590,0
SERGEANT,1730.0,,2016-06-15 11:01:00-05:00,47.0,,97592,0
SERGEANT,1675.0,,2016-06-15 11:36:00-05:00,40.0,,97592,0
LIEUTENANT,206.0,,2016-06-16 08:41:00-05:00,38.0,,97592,0
OFFICER,8230.0,,2016-06-17 07:03:00-05:00,29.0,,97593,0
SERGEANT,1675.0,,2016-09-06 03:45:00-05:00,40.0,,97593,0
LIEUTENANT,206.0,,2016-09-14 06:01:00-05:00,38.0,,97593,0
OFFICER,7110.0,,2016-06-15 11:04:00-05:00,32.0,,97594,0
SERGEANT,1675.0,,2016-06-15 11:35:00-05:00,40.0,,97594,0
LIEUTENANT,206.0,,2016-06-16 08:37:00-05:00,38.0,,97594,0
OFFICER,15498.0,,2016-06-16 05:06:00-05:00,26.0,,97595,0
SERGEANT,1527.0,,2016-06-16 05:08:00-05:00,50.0,,97595,0
LIEUTENANT,396.0,,2016-06-16 05:15:00-05:00,52.0,,97595,0
OFFICER,17660.0,,2016-06-16 07:19:00-05:00,33.0,,97596,0
SERGEANT,2502.0,,2016-06-16 07:20:00-05:00,49.0,,97596,0
LIEUTENANT,408.0,,2016-06-16 07:28:00-05:00,39.0,,97596,0
OFFICER,17956.0,,2016-06-16 07:10:00-05:00,28.0,,97597,0
SERGEANT,2502.0,,2016-06-16 07:11:00-05:00,49.0,,97597,0
LIEUTENANT,408.0,,2016-06-16 07:30:00-05:00,39.0,,97597,0
OFFICER,19173.0,,2016-06-16 05:26:00-05:00,36.0,,97600,0
SERGEANT,2535.0,,2016-06-16 05:29:00-05:00,38.0,,97600,0
LIEUTENANT,405.0,,2016-06-16 07:33:00-05:00,52.0,,97600,0
OFFICER,4634.0,,2016-06-16 05:27:00-05:00,34.0,,97601,0
SERGEANT,1732.0,,2016-06-16 07:19:00-05:00,48.0,,97601,0
LIEUTENANT,405.0,,2016-06-16 07:34:00-05:00,52.0,,97601,0
OFFICER,11111.0,,2016-06-16 06:15:00-05:00,32.0,,97602,0
SERGEANT,1732.0,,2016-06-16 07:19:00-05:00,48.0,,97602,0
LIEUTENANT,405.0,,2016-06-16 07:35:00-05:00,52.0,,97602,0
OFFICER,17673.0,,2016-06-16 06:18:00-05:00,32.0,,97603,0
SERGEANT,1732.0,,2016-06-16 07:18:00-05:00,48.0,,97603,0
LIEUTENANT,405.0,,2016-06-16 07:31:00-05:00,52.0,,97603,0
OFFICER,9384.0,,2016-06-16 06:53:00-05:00,39.0,,97605,0
SERGEANT,1732.0,,2016-06-16 07:18:00-05:00,48.0,,97605,0
LIEUTENANT,405.0,,2016-06-16 07:33:00-05:00,52.0,,97605,0
LIEUTENANT,556.0,,2016-06-16 05:58:00-05:00,49.0,,97606,0
SERGEANT,1732.0,,2016-06-16 07:20:00-05:00,48.0,,97606,0
LIEUTENANT,405.0,,2016-06-16 07:34:00-05:00,52.0,,97606,0
SERGEANT,856.0,,2016-06-16 06:09:00-05:00,37.0,,97607,0
SERGEANT,1732.0,,2016-06-16 07:20:00-05:00,48.0,,97607,0
LIEUTENANT,405.0,,2016-06-16 07:35:00-05:00,52.0,,97607,0
OFFICER,19316.0,,2016-06-16 06:26:00-05:00,38.0,,97608,0
SERGEANT,1217.0,,2016-06-16 08:40:00-05:00,39.0,,97608,0
LIEUTENANT,205.0,,2016-06-16 09:03:00-05:00,49.0,,97608,0
OFFICER,18562.0,,2016-06-17 12:02:00-05:00,34.0,,97609,0
SERGEANT,2490.0,,2016-06-17 09:36:00-05:00,38.0,,97609,0
LIEUTENANT,205.0,,2016-06-17 09:43:00-05:00,49.0,,97609,0
OFFICER,19727.0,,2016-06-16 09:44:00-05:00,29.0,,97610,0
SERGEANT,1217.0,,2016-06-16 09:46:00-05:00,39.0,,97610,0
LIEUTENANT,205.0,,2016-06-16 09:54:00-05:00,49.0,,97610,0
OFFICER,12415.0,,2016-06-16 10:54:00-05:00,38.0,,97611,0
SERGEANT,2265.0,,2016-06-16 11:02:00-05:00,54.0,,97611,0
LIEUTENANT,302.0,,2016-06-16 11:47:00-05:00,48.0,,97611,0
OFFICER,12710.0,,2016-06-17 04:01:00-05:00,31.0,,97612,0
SERGEANT,814.0,,2016-06-17 04:03:00-05:00,44.0,,97612,0
LIEUTENANT,514.0,,2016-06-17 04:22:00-05:00,46.0,,97612,0
OFFICER,9933.0,,2016-06-17 04:22:00-05:00,44.0,,97613,0
SERGEANT,2312.0,,2016-06-17 04:37:00-05:00,51.0,,97613,0
LIEUTENANT,237.0,,2016-06-17 04:54:00-05:00,55.0,,97613,0
OFFICER,16455.0,,2016-06-17 03:21:00-05:00,27.0,,97614,0
SERGEANT,814.0,,2016-06-17 03:56:00-05:00,44.0,,97614,0
LIEUTENANT,514.0,,2016-06-17 04:23:00-05:00,46.0,,97614,0
OFFICER,3696.0,,2016-06-17 04:38:00-05:00,38.0,,97615,0
SERGEANT,2312.0,,2016-06-17 04:39:00-05:00,51.0,,97615,0
LIEUTENANT,237.0,,2016-06-17 04:54:00-05:00,55.0,,97615,0
OFFICER,15475.0,,2016-06-17 01:01:00-05:00,36.0,,97616,0
SERGEANT,2523.0,,2016-06-17 01:01:00-05:00,60.0,,97616,0
LIEUTENANT,261.0,,2016-06-17 01:13:00-05:00,50.0,,97616,0
OFFICER,14740.0,,2016-06-17 12:49:00-05:00,31.0,,97617,0
SERGEANT,2523.0,,2016-06-17 12:59:00-05:00,60.0,,97617,0
LIEUTENANT,261.0,,2016-06-17 01:14:00-05:00,50.0,,97617,0
OFFICER,15858.0,,2016-06-17 01:37:00-05:00,27.0,,97618,0
SERGEANT,806.0,,2016-06-17 01:50:00-05:00,56.0,,97618,0
LIEUTENANT,540.0,,2016-06-17 02:09:00-05:00,56.0,,97618,0
SERGEANT,1935.0,,2016-06-17 04:38:00-05:00,56.0,,97619,0
SERGEANT,2254.0,,2016-06-17 04:47:00-05:00,54.0,,97619,0
LIEUTENANT,627.0,,2016-06-17 04:55:00-05:00,37.0,,97619,0
OFFICER,10360.0,,2016-06-18 12:07:00-05:00,47.0,,97620,0
SERGEANT,1935.0,,2016-06-18 01:00:00-05:00,56.0,,97620,0
CAPTAIN,41.0,,2016-06-18 01:10:00-05:00,55.0,,97620,0
OFFICER,10375.0,,2016-06-17 03:57:00-05:00,45.0,,97621,0
SERGEANT,1935.0,,2016-06-17 03:58:00-05:00,56.0,,97621,0
LIEUTENANT,627.0,,2016-06-17 04:58:00-05:00,37.0,,97621,0
OFFICER,4831.0,,2016-06-17 10:07:00-05:00,34.0,,97622,0
SERGEANT,2295.0,,2016-06-17 10:26:00-05:00,37.0,,97622,0
LIEUTENANT,287.0,,2016-06-17 11:25:00-05:00,49.0,,97622,0
SERGEANT,1486.0,,2016-06-17 08:28:00-05:00,49.0,,97623,0
LIEUTENANT,603.0,,2016-06-17 08:56:00-05:00,47.0,,97623,0
LIEUTENANT,603.0,,2016-06-17 09:02:00-05:00,47.0,,97623,0
OFFICER,5491.0,,2016-06-18 12:17:00-05:00,37.0,,97625,0
SERGEANT,2437.0,,2016-06-18 12:22:00-05:00,40.0,,97625,0
LIEUTENANT,513.0,,2016-06-18 01:55:00-05:00,36.0,,97625,0
OFFICER,15210.0,,2016-06-18 12:25:00-05:00,44.0,,97626,0
SERGEANT,2437.0,,2016-06-18 12:27:00-05:00,40.0,,97626,0
LIEUTENANT,513.0,,2016-06-18 01:54:00-05:00,36.0,,97626,0
OFFICER,18494.0,,2016-06-18 01:08:00-05:00,27.0,,97627,0
SERGEANT,2026.0,,2016-06-18 01:18:00-05:00,39.0,,97627,0
LIEUTENANT,588.0,,2016-06-18 01:30:00-05:00,44.0,,97627,0
OFFICER,9427.0,,2016-06-18 01:12:00-05:00,29.0,,97628,0
SERGEANT,2026.0,,2016-06-18 01:25:00-05:00,39.0,,97628,0
LIEUTENANT,588.0,,2016-06-18 01:31:00-05:00,44.0,,97628,0
OFFICER,13897.0,,2016-06-18 01:44:00-05:00,35.0,,97629,0
SERGEANT,2026.0,,2016-06-18 01:54:00-05:00,39.0,,97629,0
LIEUTENANT,588.0,,2016-06-18 02:00:00-05:00,44.0,,97629,0
OFFICER,12748.0,,2016-06-18 03:32:00-05:00,33.0,,97630,0
SERGEANT,1834.0,,2016-06-18 03:32:00-05:00,46.0,,97630,0
LIEUTENANT,287.0,,2016-06-18 04:25:00-05:00,49.0,,97630,0
OFFICER,12077.0,,2016-06-18 03:29:00-05:00,35.0,,97631,0
SERGEANT,1834.0,,2016-06-18 03:33:00-05:00,46.0,,97631,0
LIEUTENANT,287.0,,2016-06-18 04:27:00-05:00,49.0,,97631,0
OFFICER,12531.0,,2016-06-18 06:04:00-05:00,30.0,,97632,0
SERGEANT,1429.0,,2016-06-18 06:05:00-05:00,35.0,,97632,0
LIEUTENANT,320.0,,2016-06-18 06:22:00-05:00,43.0,,97632,0
OFFICER,17933.0,,2016-06-18 05:48:00-05:00,36.0,,97633,0
SERGEANT,1429.0,,2016-06-18 06:00:00-05:00,35.0,,97633,0
LIEUTENANT,320.0,,2016-06-18 06:17:00-05:00,43.0,,97633,0
OFFICER,9454.0,,2016-06-18 07:39:00-05:00,30.0,,97634,0
SERGEANT,1515.0,,2016-06-18 07:46:00-05:00,43.0,,97634,0
LIEUTENANT,724.0,,2016-06-18 08:48:00-05:00,47.0,,97634,0
OFFICER,18525.0,,2016-06-18 07:50:00-05:00,26.0,,97635,0
SERGEANT,1515.0,,2016-06-18 07:51:00-05:00,43.0,,97635,0
LIEUTENANT,724.0,,2016-06-18 08:46:00-05:00,47.0,,97635,0
OFFICER,15431.0,,2016-06-18 07:52:00-05:00,29.0,,97636,0
SERGEANT,1515.0,,2016-06-18 07:52:00-05:00,43.0,,97636,0
LIEUTENANT,724.0,,2016-06-18 08:45:00-05:00,47.0,,97636,0
OFFICER,4659.0,,2016-06-18 11:47:00-05:00,52.0,,97638,0
SERGEANT,1927.0,,2016-06-18 11:51:00-05:00,50.0,,97638,0
LIEUTENANT,408.0,,2016-06-18 12:07:00-05:00,39.0,,97638,0
OFFICER,19262.0,,2016-06-18 11:47:00-05:00,48.0,,97639,0
SERGEANT,1927.0,,2016-06-18 11:50:00-05:00,50.0,,97639,0
LIEUTENANT,408.0,,2016-06-18 12:05:00-05:00,39.0,,97639,0
SERGEANT,1273.0,,2016-06-18 03:23:00-05:00,42.0,,97640,0
SERGEANT,2252.0,,2016-06-18 03:36:00-05:00,35.0,,97640,0
LIEUTENANT,267.0,,2016-06-18 05:55:00-05:00,53.0,,97640,0
OFFICER,17501.0,,2016-06-18 05:42:00-05:00,33.0,,97641,0
SERGEANT,974.0,,2016-06-18 05:50:00-05:00,48.0,,97641,0
LIEUTENANT,236.0,,2016-06-18 06:37:00-05:00,54.0,,97641,0
OFFICER,7158.0,,2016-06-18 09:24:00-05:00,47.0,,97642,0
SERGEANT,1913.0,,2016-06-18 09:27:00-05:00,60.0,,97642,0
LIEUTENANT,780.0,,2016-06-18 10:43:00-05:00,56.0,,97642,0
OFFICER,17588.0,,2016-06-18 09:51:00-05:00,30.0,,97643,0
SERGEANT,1115.0,,2016-06-18 10:05:00-05:00,46.0,,97643,0
LIEUTENANT,260.0,,2016-06-18 10:12:00-05:00,40.0,,97643,0
OFFICER,11332.0,,2016-06-18 09:29:00-05:00,30.0,,97644,0
SERGEANT,1522.0,,2016-06-18 09:45:00-05:00,41.0,,97644,0
LIEUTENANT,431.0,,2016-06-18 11:45:00-05:00,37.0,,97644,0
OFFICER,4599.0,,2016-06-18 09:46:00-05:00,34.0,,97645,0
LIEUTENANT,235.0,,2016-06-18 10:02:00-05:00,45.0,,97645,0
LIEUTENANT,235.0,,2016-06-18 10:04:00-05:00,45.0,,97645,0
OFFICER,6543.0,,2016-06-18 09:58:00-05:00,42.0,,97646,0
SERGEANT,1913.0,,2016-06-18 10:04:00-05:00,60.0,,97646,0
LIEUTENANT,780.0,,2016-06-18 10:44:00-05:00,56.0,,97646,0
OFFICER,13226.0,,2016-06-18 11:01:00-05:00,59.0,,97647,0
SERGEANT,1985.0,,2016-06-18 11:03:00-05:00,52.0,,97647,0
LIEUTENANT,617.0,,2016-06-18 11:24:00-05:00,49.0,,97647,0
OFFICER,17359.0,,2016-06-18 11:47:00-05:00,53.0,,97648,0
SERGEANT,1293.0,,2016-06-18 11:51:00-05:00,43.0,,97648,0
CAPTAIN,91.0,,2016-06-22 09:52:00-05:00,52.0,,97648,0
OFFICER,19409.0,,2016-06-18 11:33:00-05:00,28.0,,97649,0
SERGEANT,1068.0,,2016-06-18 11:43:00-05:00,50.0,,97649,0
LIEUTENANT,486.0,,2016-06-19 12:32:00-05:00,47.0,,97649,0
OFFICER,18241.0,,2016-06-18 11:53:00-05:00,37.0,,97650,0
SERGEANT,1068.0,,2016-06-18 11:55:00-05:00,50.0,,97650,0
LIEUTENANT,486.0,,2016-06-19 12:30:00-05:00,47.0,,97650,0
OFFICER,12218.0,,2016-06-18 11:47:00-05:00,49.0,,97651,0
SERGEANT,1293.0,,2016-06-18 11:50:00-05:00,43.0,,97651,0
CAPTAIN,91.0,,2016-06-22 09:57:00-05:00,52.0,,97651,0
OFFICER,5711.0,,2016-06-19 01:18:00-05:00,39.0,,97652,0
SERGEANT,1985.0,,2016-06-19 01:21:00-05:00,52.0,,97652,0
LIEUTENANT,719.0,,2016-06-19 01:45:00-05:00,49.0,,97652,0
OFFICER,16336.0,,2016-06-19 12:42:00-05:00,27.0,,97653,0
SERGEANT,1828.0,,2016-06-19 12:44:00-05:00,52.0,,97653,0
LIEUTENANT,199.0,,2016-06-19 12:45:00-05:00,54.0,,97653,0
OFFICER,5542.0,,2016-06-19 12:10:00-05:00,40.0,,97654,0
SERGEANT,2171.0,,2016-06-19 12:51:00-05:00,48.0,,97654,0
LIEUTENANT,287.0,,2016-06-19 01:39:00-05:00,49.0,,97654,0
SERGEANT,1874.0,,2016-06-19 12:10:00-05:00,41.0,,97655,0
SERGEANT,2171.0,,2016-06-19 12:49:00-05:00,48.0,,97655,0
LIEUTENANT,287.0,,2016-06-19 01:36:00-05:00,49.0,,97655,0
OFFICER,17507.0,,2016-06-19 01:43:00-05:00,39.0,,97656,0
SERGEANT,2171.0,,2016-06-19 01:44:00-05:00,48.0,,97656,0
LIEUTENANT,287.0,,2016-06-19 01:46:00-05:00,49.0,,97656,0
OFFICER,3808.0,,2016-06-19 12:26:00-05:00,47.0,,97657,0
SERGEANT,2171.0,,2016-06-19 12:49:00-05:00,48.0,,97657,0
LIEUTENANT,287.0,,2016-06-19 01:38:00-05:00,49.0,,97657,0
OFFICER,15892.0,,2016-06-19 01:23:00-05:00,44.0,,97658,0
SERGEANT,1985.0,,2016-06-19 01:30:00-05:00,52.0,,97658,0
LIEUTENANT,719.0,,2016-06-19 01:45:00-05:00,49.0,,97658,0
OFFICER,15024.0,,2016-06-19 01:03:00-05:00,40.0,,97659,0
SERGEANT,2171.0,,2016-06-19 01:05:00-05:00,48.0,,97659,0
LIEUTENANT,287.0,,2016-06-19 01:31:00-05:00,49.0,,97659,0
OFFICER,4461.0,,2016-06-19 03:35:00-05:00,35.0,,97660,0
SERGEANT,2026.0,,2016-06-19 03:57:00-05:00,39.0,,97660,0
LIEUTENANT,612.0,,2016-06-19 04:17:00-05:00,38.0,,97660,0
LIEUTENANT,612.0,,2016-06-19 04:32:00-05:00,38.0,,97660,0
OFFICER,9942.0,,2016-06-19 04:23:00-05:00,31.0,,97661,0
SERGEANT,1946.0,,2016-06-19 04:29:00-05:00,39.0,,97661,0
LIEUTENANT,431.0,,2016-06-19 04:55:00-05:00,37.0,,97661,0
OFFICER,12989.0,,2016-06-19 04:00:00-05:00,35.0,,97662,0
SERGEANT,2026.0,,2016-06-19 04:03:00-05:00,39.0,,97662,0
LIEUTENANT,612.0,,2016-06-19 04:39:00-05:00,38.0,,97662,0
OFFICER,18666.0,,2016-06-19 05:37:00-05:00,28.0,,97663,0
SERGEANT,1743.0,,2016-06-19 05:41:00-05:00,40.0,,97663,0
LIEUTENANT,404.0,,2016-06-19 05:45:00-05:00,53.0,,97663,0
OFFICER,14995.0,,2016-06-19 04:30:00-05:00,35.0,,97665,0
SERGEANT,1946.0,,2016-06-19 04:33:00-05:00,39.0,,97665,0
LIEUTENANT,431.0,,2016-06-19 04:56:00-05:00,37.0,,97665,0
OFFICER,17836.0,,2016-06-19 05:38:00-05:00,35.0,,97666,0
SERGEANT,1743.0,,2016-06-19 05:40:00-05:00,40.0,,97666,0
LIEUTENANT,404.0,,2016-06-19 05:43:00-05:00,53.0,,97666,0
OFFICER,4594.0,,2016-06-19 05:03:00-05:00,39.0,,97667,0
SERGEANT,2202.0,,2016-06-19 05:17:00-05:00,51.0,,97667,0
LIEUTENANT,258.0,,2016-06-19 05:27:00-05:00,47.0,,97667,0
OFFICER,17195.0,,2016-06-19 05:39:00-05:00,29.0,,97668,0
SERGEANT,1060.0,,2016-06-19 06:13:00-05:00,36.0,,97668,0
LIEUTENANT,724.0,,2016-06-19 06:45:00-05:00,47.0,,97668,0
OFFICER,17618.0,,2016-06-19 06:24:00-05:00,32.0,,97669,0
SERGEANT,1060.0,,2016-06-19 06:29:00-05:00,36.0,,97669,0
LIEUTENANT,724.0,,2016-06-19 06:47:00-05:00,47.0,,97669,0
OFFICER,19142.0,,2016-06-20 01:19:00-05:00,35.0,,97670,0
SERGEANT,2020.0,,2016-06-20 01:29:00-05:00,39.0,,97670,0
CAPTAIN,93.0,,2016-09-07 07:23:00-05:00,47.0,,97670,0
OFFICER,16028.0,,2016-06-19 03:05:00-05:00,37.0,,97671,0
SERGEANT,1524.0,,2016-06-19 03:17:00-05:00,40.0,,97671,0
LIEUTENANT,727.0,,2016-06-19 05:26:00-05:00,46.0,,97671,0
OFFICER,19362.0,,2016-06-19 03:21:00-05:00,40.0,,97672,0
SERGEANT,2102.0,,2016-06-19 03:36:00-05:00,39.0,,97672,0
LIEUTENANT,727.0,,2016-06-19 05:09:00-05:00,46.0,,97672,0
OFFICER,19066.0,,2016-06-19 04:05:00-05:00,45.0,,97673,0
SERGEANT,1815.0,,2016-06-19 04:14:00-05:00,43.0,,97673,0
LIEUTENANT,727.0,,2016-06-19 04:22:00-05:00,46.0,,97673,0
OFFICER,8341.0,,2016-06-19 04:42:00-05:00,34.0,,97674,0
LIEUTENANT,325.0,,2016-06-19 04:45:00-05:00,47.0,,97674,0
LIEUTENANT,320.0,,2016-06-19 04:49:00-05:00,43.0,,97674,0
OFFICER,6269.0,,2016-06-19 04:13:00-05:00,31.0,,97675,0
SERGEANT,1986.0,,2016-06-19 04:18:00-05:00,36.0,,97675,0
LIEUTENANT,320.0,,2016-06-19 04:32:00-05:00,43.0,,97675,0
OFFICER,3546.0,,2016-06-19 05:10:00-05:00,34.0,,97676,0
SERGEANT,2594.0,,2016-06-19 05:12:00-05:00,39.0,,97676,0
LIEUTENANT,540.0,,2016-06-19 05:24:00-05:00,56.0,,97676,0
OFFICER,19392.0,,2016-06-19 05:35:00-05:00,32.0,,97677,0
SERGEANT,1458.0,,2016-06-19 05:39:00-05:00,41.0,,97677,0
LIEUTENANT,780.0,,2016-07-03 09:55:00-05:00,56.0,,97677,0
SERGEANT,885.0,,2016-06-19 07:28:00-05:00,48.0,,97678,0
SERGEANT,1216.0,,2016-06-19 07:46:00-05:00,43.0,,97678,0
LIEUTENANT,414.0,,2016-06-19 07:51:00-05:00,47.0,,97678,0
SERGEANT,2164.0,,2016-06-19 08:37:00-05:00,45.0,,97679,0
SERGEANT,1216.0,,2016-06-19 08:42:00-05:00,43.0,,97679,0
LIEUTENANT,414.0,,2016-06-19 08:45:00-05:00,47.0,,97679,0
SERGEANT,1970.0,,2016-06-19 10:14:00-05:00,35.0,,97680,0
SERGEANT,1394.0,,2016-06-19 10:19:00-05:00,36.0,,97680,0
LIEUTENANT,234.0,,2016-06-19 10:50:00-05:00,51.0,,97680,0
OFFICER,3818.0,,2016-06-19 09:23:00-05:00,44.0,,97681,0
SERGEANT,1399.0,,2016-06-19 09:25:00-05:00,47.0,,97681,0
LIEUTENANT,307.0,,2016-06-19 09:44:00-05:00,51.0,,97681,0
OFFICER,9670.0,,2016-06-20 12:51:00-05:00,44.0,,97682,0
SERGEANT,1214.0,,2016-06-20 01:21:00-05:00,50.0,,97682,0
LIEUTENANT,258.0,,2016-06-20 01:57:00-05:00,47.0,,97682,0
OFFICER,19896.0,,2016-06-20 01:02:00-05:00,40.0,,97683,0
SERGEANT,1841.0,,2016-06-20 01:18:00-05:00,48.0,,97683,0
LIEUTENANT,667.0,,2016-06-20 02:41:00-05:00,61.0,,97683,0
